filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
00085d1e,4edea26453509335a7f90724fb08ad509e45af7f,31b708e26b57acdab694eec159f3389baa5c6290,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000897ee,c7da1203a7d97f1ac7acec73a1a19f663304e76b,a1697a4b144f2de7c7e885bfe4f4cf92271ad1c1,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,2,remarci_4x,false,0
0008bc34,09e4fe586e1d061caa715b19a07ecc8797c527ad,9020c75f23c34ebf806c488c438772191235e5bc,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00096be0,4d7e2d3d8dcdb00fca74fe661bdfb02f7fa17dac,6929ebc9b1ac84494818a0fbdd07826eb34f765c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0009bc34,e01da6390ef9b421487fac01e75d379be7d34403,6d3b089b1ea203a21e0f2ad2f9f6c7cbb7af6558,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0009bc34_b930b4499997afc4e26e408ea169f9c7,e01da6390ef9b421487fac01e75d379be7d34403,6d3b089b1ea203a21e0f2ad2f9f6c7cbb7af6558,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0009eb6f,5df0189eef37dc44ba60e959f7cf95d765c54f5a,3a9fb99349350087e2127616a944a2251aeb7bdb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0009f56f,b8164855eafe1bce24421d074d710c43b2febeb2,bfa6aa4513020ad1591568a37eff8b94a6fe3928,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0009f66f,54b5eb22d7652ce134693609ee7ae949257b0977,e0c52ca6696fa253c13db88690eece78d36c9930,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000a8fc0,555ce21c7038799523cf7e0ab3ce50779b56b0cb,1419d98ead8151ba7ae666734bf744bad9bbdb50,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000aa7de,02efb444fdf770aaaa2a35842a31e80c4ee0b46f,69158798270ca85039c17b1020c18c592da15060,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000b7011,66ba0ebabd5892b478ef1591373197549bac76a7,ee8cb85b24a80da3685f01acaaf53359709f7425,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000c59bf,45939c7c8cf3be3a5015e43fdbc4792cd69bea31,4c0731970b165db566dcc6ba8e5c8575fc6b8534,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000cc716,24288376fd9af63e4f72f7d4b37d9357973b6d3b,87ddd0fe24ea93542e20f412e18c5c00e4b43016,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000ccd6b,c36c117b4e5b9e7781535a78b259ca1e214f1322,201696f250a555ec31e1590d75f4c7fb417c8874,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000e1a61,fc59df794366064f0d3971f9a73cc9a3758a747f,8a07e0950da148d7b521bbe984cbfcbc97f6523d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000ebe38,64a65af8c0e6c41dd0090468eaeb1da04a1c2aa8,1d9c8e53a4dbd51e7acbea6d584388daac88a34c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000f0073,e1172858b32e8abf87c752920ddf56cbcd4964e2,349b44b232f5b9175d8514ab61b69ff438a882c4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000fe672,17040da862bf95ec7229e25ce3bf96707c807ed5,75dbc29949b0885fde5aa3e44c95cc3e84898e9e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000fe6f2,2bc628e79623f1204e891cad450111db23812ef8,17a2f055357c25e10720a979d82bc98d4fe40391,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
000fe772,cc34083c118716f760372d49f5c7870c7292c3ce,4301af80358a6b828cbb1de534ea58f9e6ab05ec,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00100d1b,11aa05d051855bd49b15d22d8dff83a6d761e5f0,b5abae67ae2c4a78446774ee820e9878717ca99d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001087b3,ad894791bbdd5cc52760e4044459db733d1d7a71,438da87b0e65c361dbb211c8e4b0597127b68dd9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0010e123,fe87226bbf0171153e905f700475fb9f7a56a412,22de7b5ec14b53eb008f5193518e9685d58d8340,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001187b3,87612bf1dc6ebece29eb203aaee26cd59f703abe,6b18ec93710628871c5009b6c08462d156da6742,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0012e9ed,8abea8cb4885e87db60bbb835a4076321a804642,f5ccef520d49ff0cf9dc9f3d85f56eb0ec36fc75,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0013486e,b7ef9b52f1aea4d634ab7697d9aff17096fd4208,c23bfc16c0fd8287a718d4b574ab3384833f8568,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0013547f,b2eee11aaea4fa8e353dc00e8c41df41f9fa7055,8c98855abf4983c439f0819c6d4e4dc74ff0336b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0014547f,926a7556b98dd8e20865da268c035e2b2695eda1,dcf026ad1c2ef02d768be4d2bdae8d50800b8180,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001463f1,b2d3b0e7582aaaed4e44e415eb14a2ec3b67f41f,fc4001a1082da85bf97fa342ed43400eda433741,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0015547f,58f61344b829413f679260a56d3b8be10abcfe57,07700d445062b5611f6f2e64c8ae5825bc749591,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00158927,352245f4ea18d2c0a968ab3dc22c36f5b48a6eea,976b9d79f0e55b844a3c99f49016f6bb26df6726,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0016852b,8a24ce9a088a87b012bf2b36bbbd2d22e75be36f,e7c96e0fada919ac24a76abed9fafb3a2a62a111,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0016bbf5,3b87b4975306f9ad17fe7ab0743f43ad927c3f4a,5d2dca1ee2d774f04bdf80fc950397c04c2f62a8,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0017bbf5,dc6cf2d46d3c49a8e190b292e8ebff1e6807536e,88e52b98ce8c826ad1a0cd600b1584bf4be00258,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001a8739,6fb2b23bd43d441715788e9d139bc4f444cf2c1f,5fcb7c7bf49aee000085375bed2a470499d44e51,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001a8739_9b95ed97d41ce0c9da24766f77e0bf35,243e38c72c410ed8d0070ff91bf05615cf50eeb0,3c22cb636e427e7d7ea92570d452736f58c1f9ce,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001bb358,c3e868d8763d135694ce26cefa116b59d4c71064,ce834858d7c42aba0eb38346849b14d9c5a30fa9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001cd071,c39de554b8f0aa4476d48f547a41621ece31d25b,92ae8e8aaab5c7efe89e8e3cf2a297bdaa5061d6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
001f2016,301e1497e46495f21bdccc5445f26d520173f9f6,63f3d68942ed09c2971bcea565988a3049acf948,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00202016,8d1d949774ce8f8f249ef87d0e737e1aa8ec1bfb,bfe329f9978b4e36b1f989a44f69088745b01961,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00207af5,c3678b5a43f3129b626ff383b1f810cde10cf279,ad5409755a18ee0ce9c02028a6b23faceb83bf40,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0020c7c1,36b74127c830602846ac02853340f57bd9ef668d,122c32b34f40056c91ee317eaf5eb59013130ae4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0020e3c2,1ba811b7a8f5825546733e213353b18a0e5d5d46,f2946976c1af89639aded08a5ef4c3bbb428e055,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0020fb52,b5143c27602a6213c57c465976aa5472aa96c9a8,44d033aa0a38c5b3c4d5770b9712996add403b9e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00212016,b4ea3e81ec259216979f9e1a812a2be56606483d,b375c5f667b3dd162de7e38491eeb52e99220aa4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0021e3c2,aa237acff4683500cf066d942e48af5adaf24c30,fbc414ba64dc4c6d6021839903a1fb2edfe8112d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00222016,b158fe8e3fe3ff4261eaab0c611efb5f21c458cc,ca4ce46ee38c448984c64ab759a9edcef0e3af6d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0022e3c2,a57199bcded4c984e49b011307ad79bc764e919f,b7446f330c49fe46647f5c320494bc26b3dad989,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00232016,fc8bcbd02661a660092636be9f87dd370f4110a8,76c84294fb78fb1b117cd272fe44994d0e34a6aa,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00232162,480e78ab6ef859ebc636d1b726b8218c8fd6535e,9f04a8bc6f1b276ddec0763b9450fb1736057a03,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,2,remarci_4x,false,0
002387da,cab0d0e5aa2bc1939ce758c33a6e543604240b91,2467cf1b818ae4a2e9017a0ead220197c2ae1b2e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00238df3,1cee48a43493f28fb230b4bb7fd637b287388206,2465b7cb5e95e7a8edb8de80a8964489416843a1,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true,2,remarci_4x,false,0
0023ace3,41925653032fc112d5ce8e369154cdd381e26a5b,0a758ae29725fe2cff207bff3b28d1c79168f0ff,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00242016,cd5d6da10e57d4d4db1fb84f090d993621aaaa6f,b32817f3c319f53edc70166d8dae0130f8ea984b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00248df3,a8a166baafaa923eb14e736b6a60ec0e2d4f8014,5f752e892555d9a627717faac6856fd1f03090b1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
002515dc,70ef1d93873caab6c377b780d90382e5e420902e,ab82301ef5713d031d20b082fbb8ae2095e4f4d6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00252016,11771bb54e8f1ad2ca3f2c69713ce84f94bc6555,4d9d27e18974b8aa3f6216d93a49eb8d9c5af414,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00253181,f5b4c6f6dfd0bd549eab3725318d69281fedb3d8,26473d820d5cff3796ff7dd452a817f36cf5d2bb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00262016,86d469c4e9d14dc0be9cba5cef21d24f7e94e5a7,96566d8702e39e03ab778119f42418b8d95db1d7,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00265522,85172ee39604999722b0659e4598672947d4983f,e8ffa82d128e848eed293b167675ce03904903a1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
0026f2fc,c0a048e38dcbf2632a1a80dab9bf79b69686a0ba,d6eac28cc4c567889d77831fca24d2dfdc076dfd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00272016,88c7ba6ff3b2ff885964fe7aa70245d2f38e7865,aae2105e48eb97e4fef4a5610d2b05c3b55538a6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
00273921,f9d2ed607f4462f5bc6d1659c518600fafe74b85,829bef034b339ab13fc001fd20a0145e73fbf47d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,2,remarci_4x,false,0
